Term;Overlap;P.value;Adjusted.P.value;Gene_count;Gene_ratio;Genes
Positive Regulation of Cell Differentiation (GO:0045597);36/302;9,80101269820146e-06;0,000532326644906793;36;0,119205298013245;ACVRL1;CSF3;PKDCC;CSF1;LPL;TMEM100;ZFP36;RRAS;GLIPR2;CCN5;KDR;FFAR4;CCN2;CD36;CCN1;CD34;IL6R;HOXA5;GDF10;MSR1;LAMB2;LMO3;RARRES2;ZBTB16;PLA2G2A;NPNT;ALOX15B;TGFBR2;BMP2;IL6;RGCC;AGTR1;PPARG;IL6ST;FERMT2;PF4
Sprouting Angiogenesis (GO:0002040);13/59;1,42044271106524e-05;0,000760145739053886;13;0,220338983050847;ACVRL1;SEMA5A;CCBE1;RAMP2;ANGPT1;FLT4;CLEC14A;VEGFD;CDH5;NR4A1;SLIT2;TEK;ENG
Positive Regulation of Signal Transduction (GO:0009967);34/283;1,45314371653691e-05;0,000766375360069249;34;0,120141342756184;ACVRL1;ARRB1;TREM2;ADRB2;C3;DLL4;CDH5;GPER1;RSPO2;CTSH;CCL2;RSPO4;SASH1;CCBE1;CD74;VWF;LAMB2;LY86;EMP2;SORBS1;SCIMP;CYP27A1;BMP2;IL6;PTPRC;PECAM1;PPARG;TEK;PLPP3;GAS6;IL6ST;IL7R;LIMS2;JCAD
Regulation of Interleukin-6 Production (GO:0032675);19/115;1,48585256415079e-05;0,00077243106870639;19;0,165217391304348;CD74;IL33;ORM1;LPL;FOXJ1;ARRB1;TREM2;AGER;AIF1;SCIMP;LILRA5;IL6;TYROBP;HYAL2;TLR8;NCKAP1L;GAS6;IL6R;TLR4
Heart Development (GO:0007507);25/180;1,71157302747409e-05;0,00087724144323637;25;0,138888888888889;ACVRL1;RAMP2;CITED2;CCM2L;CRIP1;SCUBE1;PDLIM2;SOX17;FLRT3;GJA5;GPC3;SGCG;FOXF1;HEG1;TBX5;BMP5;TGFBR2;APLN;TBX2;TGFBR3;KAT2B;RBP4;BMP2;DLC1;TEK
Neutrophil Chemotaxis (GO:0030593);11/44;1,81837995320991e-05;0,000895305807053456;11;0,25;EDN1;CXCR1;JAML;PLA2G1B;ITGB2;CXCR2;PPBP;CXCL3;TREM1;CXCL5;PF4
Positive Regulation of Secretion by Cell (GO:1903532);15/78;1,83036435498891e-05;0,000895305807053456;15;0,192307692307692;UNC13B;FGA;EDN1;PLA2G1B;FGG;RAB27A;TREM2;UNC13D;BMP2;RGCC;GPER1;ANKRD1;ANG;APBB1;MYH10
Blood Vessel Morphogenesis (GO:0048514);12/52;1,83806972071012e-05;0,000895305807053456;12;0,230769230769231;CCBE1;EGFL7;RAMP2;SOX17;FLT4;GJA5;CAV1;SLC1A1;KDR;RASIP1;TGFBR2;ENG
Humoral Immune Response Mediated by Circulating Immunoglobulin (GO:0002455);6/12;1,84523043498239e-05;0,000895305807053456;6;0,5;C1QB;C3;C1QA;C5;C1QC;C2
Negative Regulation of Macromolecule Biosynthetic Process (GO:0010558);26/194;2,21522311250146e-05;0,00106068380347274;26;0,134020618556701;ACVRL1;FCN3;SPI1;CITED2;GATA2;DLL4;DACH1;GPER1;ATOH8;KDR;ANKRD1;CD34;CCR1;MSR1;EDN1;NR0B2;APLN;CLDN5;OCLN;BMP2;CLDN3;MYADM;PPARG;ENG;PF4;RBMS3
Regulation of Phosphatidylinositol 3-Kinase/Protein Kinase B Signal Transduction (GO:0051896);29/229;2,27447488737659e-05;0,0010749109240472;29;0,126637554585153;SEMA5A;CX3CR1;CSF3;RAMP3;TREM2;FPR2;RRAS;HYAL2;GPER1;KDR;PIP5K1B;PPP1R16B;MYOC;CCL21;ANGPT1;GDF15;DCN;SELP;FGR;BANK1;SFRP5;CASS4;PECAM1;TEK;GAS6;HCST;FERMT2;ENG;HBEGF
Elastic Fiber Assembly (GO:0048251);5/8;2,37595410882416e-05;0,00108076212525139;5;0,625;MFAP4;TNXB;LTBP4;MYH11;FBLN5
Positive Regulation of Apoptotic Cell Clearance (GO:2000427);5/8;2,37595410882416e-05;0,00108076212525139;5;0,625;C3;CCL2;TREM2;CD300LF;C2
Regulation of Apoptotic Cell Clearance (GO:2000425);5/8;2,37595410882416e-05;0,00108076212525139;5;0,625;C3;CCL2;CD300LF;C2;TGM2
Calcium-mediated Signaling (GO:0019722);17/100;2,82308493666619e-05;0,00126829704747263;17;0,17;CCR1;CX3CR1;EDN1;LRRK2;FPR2;SELE;LAT2;FCGR3A;EDNRB;CXCR1;RCAN2;CCRL2;CXCR2;C3AR1;AGTR1;BTK;ACKR4
Regulation of Nitric Oxide Biosynthetic Process (GO:0045428);11/46;2,86007763917793e-05;0,00126924664987421;11;0,239130434782609;CX3CR1;EDN1;PTGIS;DDAH1;CAV1;HBB;CD36;PTGS2;CLU;TLR4;KLF2
Positive Regulation of Inflammatory Response (GO:0050729);20/131;2,952477349201e-05;0,00129446567153523;20;0,152671755725191;CCR1;IL33;PDE2A;PLA2G2A;LPL;NKG7;NLRC4;ETS1;LILRA5;GNA14;IL6;CD4;CAMK2N1;HYAL2;NFKBIZ;AGTR1;MAP3K8;IL6ST;TLR4;GPSM3
Regulation of Phagocytosis (GO:0050764);13/63;2,99721842243274e-05;0,0012984378380039;13;0,206349206349206;SLC11A1;SFTPD;RAB27A;TREM2;FPR2;GATA2;SIRPB1;FGR;C3;FCGR2A;PTPRC;GAS6;TGM2
Cellular Response to Oxygen-Containing Compound (GO:1901701);41/382;3,09171283575182e-05;0,00132361682462363;41;0,107329842931937;CX3CR1;PID1;RAMP3;LRRK2;AQP9;RORC;LPL;TREM2;FPR2;ADRB2;AGER;CXCL5;AQP1;ICAM1;ZFP36;GPER1;PDK4;ANKRD1;CCL2;CTSG;CD36;SLIT2;TGM2;EGR1;DAPK1;FZD4;CAV1;PDE2A;PPBP;FOS;SSTR1;IL6;TYROBP;NR4A3;KCNQ1;CARD16;VIM;TLR4;FOLR1;CFTR;PF4
Regulation of Small GTPase Mediated Signal Transduction (GO:0051056);23/164;3,13614276631101e-05;0,00132702599146579;23;0,140243902439024;KANK2;STARD13;ARHGEF15;STARD8;DOCK8;RASGRF1;ARHGAP18;ARHGAP29;DENND3;ARHGAP6;ARHGAP44;PREX2;DOCK11;PREX1;ARHGAP31;FGD5;ARHGAP30;DLC1;ARHGDIB;RHOU;SLIT2;CGNL1;TGM2
Positive Regulation of Defense Response (GO:0031349);21/143;3,4218477210386e-05;0,00143127630538615;21;0,146853146853147;CCR1;IL33;PDE2A;PLA2G2A;LPL;NKG7;FPR2;NLRC4;ETS1;LILRA5;DUOX1;GNA14;CD4;CAMK2N1;HYAL2;NFKBIZ;AGTR1;TLR8;MAP3K8;TLR4;GPSM3
Cellular Response to Interleukin-6 (GO:0071354);8/25;3,68722427051031e-05;0,00152475103640762;8;0,32;SOCS3;IL6;PID1;SELPLG;SPI1;PTGIS;IL6ST;IL6R
Negative Regulation of Blood Vessel Morphogenesis (GO:2000181);15/83;3,94530561249322e-05;0,00161314237346773;15;0,180722891566265;NPR1;ECSCR;PTPRM;DCN;CLDN5;RGCC;ADAMTS1;ALOX5;APOH;COL4A3;PPARG;CD36;TEK;HOXA5;PF4
Fluid Transport (GO:0042044);7/19;4,07336276518013e-05;0,00162889748379016;7;0,368421052631579;AQP9;CLDN18;AQP4;AQP5;AQP3;CFTR;AQP1
Positive Regulation of Lymphocyte Migration (GO:2000403);7/19;4,07336276518013e-05;0,00162889748379016;7;0,368421052631579;SPN;CXCL12;CCL21;DOCK8;NEDD9;AIF1;JAM2
Granulocyte Chemotaxis (GO:0071621);13/65;4,24694044793031e-05;0,00165464538941731;13;0,2;EDN1;CCL21;PLA2G1B;ITGB2;PPBP;CXCL3;TREM1;CXCL5;JAML;CXCR1;CXCR2;CCL2;PF4
Positive Regulation of Protein Modification Process (GO:0031401);13/65;4,24694044793031e-05;0,00165464538941731;13;0,2;EGR1;NNMT;LIMCH1;FLT4;FAXDC2;RARRES2;ITLN1;ARRB1;C3;BMP2;GPER1;KDR;GAS6
Regulation of Microglial Cell Mediated Cytotoxicity (GO:1904149);4/5;4,27415956595842e-05;0,00165464538941731;4;0,8;CX3CR1;ITGAM;SPI1;TYROBP
Regulation of Rho Protein Signal Transduction (GO:0035023);15/84;4,56313316276151e-05;0,00174792016624096;15;0,178571428571429;KANK2;STARD13;ARHGEF15;MYOC;DOCK8;HEG1;STARD8;ARRB1;RASIP1;DOCK11;ARHGAP30;DLC1;ARHGDIB;TEK;FERMT2
Negative Regulation of Angiogenesis (GO:0016525);16/94;4,73937225117482e-05;0,00179651829396096;16;0,170212765957447;NPR1;ECSCR;PTPRM;DCN;KLF2;CLDN5;RGCC;ADAMTS1;ALOX5;APOH;COL4A3;PPARG;CD36;TEK;HOXA5;PF4
Positive Regulation of Chemokine Production (GO:0032722);12/57;4,89092773756325e-05;0,0018348542306178;12;0,210526315789474;CD74;EGR1;IL33;CHIA;C5;IL6;LPL;IL6R;TLR4;AGER;AIF1;ALOX15B
Regulation of Macrophage Derived Foam Cell Differentiation (GO:0010743);9/33;4,99742943581206e-05;0,0018556781343796;9;0,272727272727273;MSR1;CSF1;PLA2G2A;AGTR1;LPL;PPARG;CD36;ALOX15B;PF4
Monocyte Chemotaxis (GO:0002548);8/26;5,07137258886838e-05;0,00185736356995921;8;0,307692307692308;CCR1;CCL23;IL6;CXCL17;CCL2;CTSG;IL6R;PF4
Regulation of Fat Cell Proliferation (GO:0070344);5/9;5,10404938158617e-05;0,00185736356995921;5;0,555555555555556;IL6;PID1;TREM2;IL6ST;IL6R
Antimicrobial Humoral Response (GO:0019730);22/158;5,16541443428126e-05;0,00186108347785639;22;0,139240506329114;CCL14;CCL23;CCL21;PLA2G1B;SLC11A1;RARRES2;PPBP;LYZ;CXCL3;CXCL2;CXCL5;HLA-E;JCHAIN;CXCL12;DMBT1;SLPI;CCL2;CTSG;ANG;CCL18;CAMP;PF4
Myeloid Leukocyte Differentiation (GO:0002573);15/85;5,2643230222806e-05;0,00187812465471364;15;0,176470588235294;IL33;CSF3;SPI1;CSF1;PDE2A;TREM2;GAB2;OSCAR;TGFBR2;IL1RL1;BMP2;CD4;TYROBP;PPARG;HLA-DRB1
Negative Regulation of Small GTPase Mediated Signal Transduction (GO:0051058);11/49;5,37157064299495e-05;0,00189008364279509;11;0,224489795918367;ARHGAP44;ARHGAP30;MYOC;HEG1;DLC1;SPRY4;ARHGAP29;SLIT2;FBP1;CGNL1;RASIP1
Complement Receptor Mediated Signaling Pathway (GO:0002430);6/14;5,45366261317626e-05;0,00189008364279509;6;0,428571428571429;ITGAM;RGCC;C5AR1;FPR1;C3AR1;FPR2
Negative Regulation of Complement Activation (GO:0045916);6/14;5,45366261317626e-05;0,00189008364279509;6;0,428571428571429;SERPING1;C4BPA;VSIG4;A2M;CLU;CD55
Positive Regulation of Cell Population Proliferation (GO:0008284);48/486;5,78071418019478e-05;0,00198453008506876;48;0,0987654320987654;CCL14;CSF3;VIPR1;PID1;CSF3R;CSF1;PLA2G1B;FLT4;RTKN2;C5AR1;AREG;AIF1;CXCL5;AQP1;DPP4;DLL4;SERTAD1;GRK5;GPER1;CXCR2;LEPR;KDR;CCN1;IL6R;CD74;EDN1;TNFSF13;EMP2;VEGFD;LIFR;GAB2;TBX2;BMP5;TGFBR2;TGFBR3;CLDN5;BMP2;IL6;PTPRC;NR4A3;CEACAM6;IL3RA;GAS6;IL6ST;FGFR4;IL7R;NES;HBEGF
Neutrophil Activation (GO:0042119);7/20;5,97115747304317e-05;0,00201194833744482;7;0,35;PREX1;TYROBP;CXCR1;CXCR2;CTSG;DNASE1L3;CAMP
Response to Fibroblast Growth Factor (GO:0071774);7/20;5,97115747304317e-05;0,00201194833744482;7;0,35;DLL4;NR4A1;ZFP36;HYAL1;HYAL2;CCL2;NDNF
Vasculogenesis (GO:0001570);9/34;6,46840249023972e-05;0,00215949694146627;9;0,264705882352941;TGFBR3;RAMP2;EGFL7;SOX17;CAV1;KDR;RASIP1;TGFBR2;ENG
Zymogen Activation (GO:0031638);10/42;6,85665784663402e-05;0,00226830708217284;10;0,238095238095238;CFD;FGA;F8;F10;APOH;F11;FGG;HP;CTSH;VSIR
Pos Reg Phosphatidylinositol 3-Kinase/Protein Kinase B Signal Transduction (GO:0051897);23/173;7,32172770437885e-05;0,00240033937984096;23;0,132947976878613;SEMA5A;CX3CR1;CSF3;RAMP3;MYOC;ANGPT1;CCL21;GDF15;TREM2;FPR2;DCN;SELP;FGR;GPER1;KDR;CASS4;PECAM1;TEK;GAS6;HCST;FERMT2;ENG;HBEGF
Negative Regulation of Blood Vessel Endothelial Cell Migration (GO:0043537);9/35;8,28735811969173e-05;0,00266882267235028;9;0,257142857142857;ACVRL1;DLL4;STARD13;RGCC;MMRN1;MMRN2;PPARG;AGTR2;MEOX2
T Cell Activation Involved in Immune Response (GO:0002286);9/35;8,28735811969173e-05;0,00266882267235028;9;0,257142857142857;CD74;TYROBP;SLC11A1;TREM2;LCP1;CD1C;ITGAL;STX11;ICAM1
Heart Trabecula Morphogenesis (GO:0061384);7/21;8,53466706025246e-05;0,00271423411499002;7;0,333333333333333;DLL4;TGFBR3;RBP4;S1PR1;TEK;BMP5;ENG
Circulatory System Development (GO:0072359);20/141;8,57754666732212e-05;0,00271423411499002;20;0,141843971631206;ACVRL1;RAMP2;FOXF1;CITED2;NOTCH4;FLT4;HEG1;TCF21;TBX5;CRIP1;BMP5;TGFBR2;KAT2B;RBP4;BMP2;PDLIM2;SOX17;FLRT3;GJA5;TEK
Neutrophil Mediated Immunity (GO:0002446);6/15;8,66855867334369e-05;0,00271938663899118;6;0,4;IL6;ACE;ANXA3;PLA2G1B;IL6R;VAMP2
Negative Regulation of Cell Migration (GO:0030336);24/187;9,07352274655701e-05;0,00282136453833029;24;0,128342245989305;ACVRL1;CD74;LIMCH1;CITED2;PTPRM;NEDD9;ADARB1;TBX5;ALOX15B;DCN;RHOB;TGFBR3;DLL4;CLDN5;DACH1;CLDN3;APOH;HYAL2;DLC1;ARHGDIB;MMRN2;NKX2-1;SLIT2;ENG
Positive Regulation of Vascular Endothelial Growth Factor Production (GO:0010575);8/28;9,14869512291766e-05;0,00282136453833029;8;0,285714285714286;C3;CCBE1;C5;IL6;FLT4;CXCL17;PTGS2;IL6ST
Positive Regulation of Endothelial Cell Proliferation (GO:0001938);13/70;9,52324351677502e-05;0,00291219186197851;13;0,185714285714286;SEMA5A;PPP1R16B;EGFL7;FLT4;TNFSF12;GATA2;APLN;NR4A1;KDR;AGTR1;ANG;TEK;JCAD
Negative Regulation of Cytokine Production (GO:0001818);25/200;0,000100607915578602;0,0030509350399211;25;0,125;ORM1;ARRB1;TREM2;AGER;VSIR;LILRA5;ZFP36;FFAR4;NCKAP1L;VSIG4;CD34;IL6R;SRGN;SLC11A1;SFTPD;LAPTM5;FOXJ1;IL6;TYROBP;PTPRC;RGCC;SIGLEC1;GAS6;TLR4;HLA-DRB1
Transforming Growth Factor Beta Receptor Superfamily Signaling Pathway (GO:0141091);18/121;0,000102580141891386;0,00308503418465085;18;0,148760330578512;ACVRL1;GDF10;HPGD;GDF15;FOS;SMAD6;LRRC32;BMP5;TGFBR2;TMEM100;TGFBR3;CDH5;CLDN5;BMP2;RGCC;PPARG;FERMT2;ENG
Positive Regulation of Mononuclear Cell Migration (GO:0071677);9/36;0,000105170091469047;0,00313699969553986;9;0,25;CCR1;CXCL12;CSF1;CXCL17;FPR2;GAS6;AGER;AIF1;JAM2
Cytokine-mediated Signaling Pathway (GO:0019221);32/287;0,000109308160184403;0,00323392190984588;32;0,111498257839721;CCL14;CSF3;SPI1;CSF3R;CXCL17;LILRA5;SOCS2;DUOX1;SOCS3;IL1RL1;CXCR2;LEPR;CCL2;CTSG;CCL18;CD300LF;IL6R;CCR1;EGR1;IL33;CCL23;FCER1G;CCL21;CISH;LIFR;IL6;CD4;CXCL12;IL3RA;IL6ST;IL7R;PF4
Cellular Response to Transforming Growth Factor Beta Stimulus (GO:0071560);16/101;0,000115297439812087;0,00338360793125956;16;0,158415841584158;ACVRL1;GDF10;HPGD;GDF15;PDE2A;FOS;LRRC32;TGFBR2;TGFBR3;CDH5;CLDN5;RGCC;HYAL2;ANKRD1;FERMT2;ENG
Glomerulus Vasculature Development (GO:0072012);4/6;0,00012263947726578;0,0035140555729935;4;0,666666666666667;ANGPT1;PECAM1;TEK;CD34
Positive Regulation of Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035360);4/6;0,00012263947726578;0,0035140555729935;4;0,666666666666667;BMP2;PTGIS;CITED2;LMO3
T Cell Act via T Cell Rec Contact With Antigen Bound to MHC Mol on Antigen Presenting Cell (GO:0002291);4/6;0,00012263947726578;0,0035140555729935;4;0,666666666666667;TYROBP;TREM2;ITGAL;ICAM1
Positive Regulation of Reactive Oxygen Species Metabolic Process (GO:2000379);11/54;0,000137302229384878;0,00387455191460578;11;0,203703703703704;ITGAM;PID1;TYROBP;PRKCE;ITGB2;AGTR1;RAB27A;CD36;FPR2;TLR4;TGFBR2
Extracellular Matrix Organization (GO:0030198);24/192;0,000137350150311664;0,00387455191460578;24;0,125;COLEC12;ELN;DPT;NDNF;NPNT;CTSS;MARCO;MMP24;ADAMTS1;ADAMTSL4;COL4A4;SPOCK2;COL4A3;MMP28;MMP19;SLC39A8;CTSG;COL6A6;ADAMTS8;TPSAB1;GAS6;MATN3;TGM2;ENG
Regulation of MAPK Cascade (GO:0043408);32/292;0,000150830265038751;0,00422208718827704;32;0,10958904109589;PLA2G1B;FLT4;LRRK2;RASGRF1;SLA;ADRB1;ADRB2;AGER;LILRA5;RRAS;GPER1;KDR;CCN1;IL6R;ROS1;EDN1;MYOC;DUSP1;GDF15;CAV2;CAV1;LAPTM5;DUSP6;TGFBR3;BMP2;IL6;PTPRC;PECAM1;PPARG;TEK;IL6ST;JCAD
Establishment of Endothelial Barrier (GO:0061028);8/30;0,000156240309998521;0,00427487585026029;8;0,266666666666667;PPP1R16B;ROBO4;CLDN3;PDE2A;MYADM;PECAM1;TJP3;ICAM1
Positive Regulation of Nitric Oxide Biosynthetic Process (GO:0045429);8/30;0,000156240309998521;0,00427487585026029;8;0,266666666666667;EDN1;DDAH1;HBB;CD36;PTGS2;CLU;TLR4;KLF2
Regulation of Vascular Endothelial Growth Factor Production (GO:0010574);8/30;0,000156240309998521;0,00427487585026029;8;0,266666666666667;C3;CCBE1;C5;IL6;FLT4;CXCL17;PTGS2;IL6ST
Negative Regulation of Endothelial Cell Migration (GO:0010596);9/38;0,000164981759986075;0,00444717499695797;9;0,236842105263158;ACVRL1;DLL4;RGCC;APOH;PTPRM;PPARG;SLIT2;AGTR2;DCN
Regulation of Blood Circulation (GO:1903522);9/38;0,000164981759986075;0,00444717499695797;9;0,236842105263158;ACE;DES;CELF2;KCNQ1;HSPB7;FXYD1;AGTR1;AGER;TBX2
Positive Regulation of Platelet Aggregation (GO:1901731);5/11;0,000170630820064823;0,00456562907511685;5;0,454545454545455;IL6;MMRN1;CTSG;IL6ST;IL6R
Positive Regulation of Interleukin-1 Beta Production (GO:0032731);11/56;0,000193209870702415;0,00509736529557442;11;0,196428571428571;EGR1;ORM1;IL6;TYROBP;TLR8;LPL;CD36;NLRC4;TLR4;AGER;LILRA5
Cell-cell Adhesion Mediated by Integrin (GO:0033631);6/17;0,000194988797769123;0,00509736529557442;6;0,352941176470588;ITGAM;ITGB2;ITGAL;NPNT;PLPP3;ICAM1
Embryonic Organ Development (GO:0048568);13/75;0,000197135941642258;0,00509736529557442;13;0,173333333333333;PKDCC;RARRES2;LMO2;COBL;TBX4;TGFBR2;TBX2;RBP4;SOX17;TAL1;KDR;NES;MFSD2A
Negative Regulation of Epithelial Cell Proliferation (GO:0050680);13/75;0,000197135941642258;0,00509736529557442;13;0,173333333333333;KRT4;CAV2;CAV1;HPN;GATA6;PTPRM;TGFBR3;RGCC;ALOX5;APOH;ATOH8;KLF9;ENG
Positive Regulation of Endocytosis (GO:0045807);14/85;0,000198907906559925;0,00509736529557442;14;0,164705882352941;CCL21;SLC11A1;SFTPD;RAB27A;TREM2;FPR2;GATA2;CLU;SIRPB1;C3;FCGR2A;PTPRC;GPC3;GAS6
Regulation of Interleukin-1 Beta Production (GO:0032651);14/85;0,000198907906559925;0,00509736529557442;14;0,164705882352941;CX3CR1;EGR1;ORM1;LPL;NLRC4;AGER;LILRA5;IL6;TYROBP;FFAR4;TLR8;CD36;CARD16;TLR4
Positive Regulation of Protein Secretion (GO:0050714);14/86;0,000225804615547499;0,00571271130034017;14;0,162790697674419;UNC13B;FGA;PLA2G1B;FGG;TREM2;ACSL4;RBP4;GPER1;ANKRD1;ANG;PPARG;APBB1;TLR4;MYH10
Blood Circulation (GO:0008015);10/48;0,000226059474374549;0,00571271130034017;10;0,208333333333333;ACVRL1;ACE;CXCL12;NPR1;ELN;C3AR1;AGTR1;OLR1;SERPING1;SGCG
Mononuclear Cell Differentiation (GO:1903131);11/57;0,000227716690697432;0,00571490370653762;11;0,192982456140351;IL1RL1;IL33;CSF3;CD4;CSF1;PDE2A;IRF8;TREM2;PPARG;GAS6;HLA-DRB1
Regulation of Response to External Stimulus (GO:0032101);19/141;0,000252258907548242;0,00623609739699786;19;0,134751773049645;SPAAR;CAV1;RARRES2;GATA6;TREM2;PTGS2;SAMHD1;SELE;FGR;CXCR1;ALOX5;BCL6B;CXCR2;AGTR1;CD300C;CD36;MGLL;CD55;FOXA2
Negative Regulation of Blood Coagulation (GO:0030195);8/32;0,000254674067955789;0,00623609739699786;8;0,25;FGA;CPB2;EDN1;APOH;F11;FGG;TFPI;PF4
Integrin-mediated Signaling Pathway (GO:0007229);14/87;0,000255771123379207;0,00623609739699786;14;0,160919540229885;ITGAM;ITGB2;ITGA1;NEDD9;ITGAL;PRAM1;FGR;ADAMTS1;ITGA8;CCN1;PLPP3;FERMT2;ITGA9;FERMT3
Regulation of T Cell Proliferation (GO:0042129);14/87;0,000255771123379207;0,00623609739699786;14;0,160919540229885;SFTPD;PLA2G2A;AIF1;HLA-E;SPN;IL6;HLA-DMB;PTPRC;HLA-DPB1;NCKAP1L;VSIG4;IL6ST;HLA-DRB1;HLA-DPA1
Regulation of Intracellular Signal Transduction (GO:1902531);35/340;0,000257633660904164;0,00623609739699786;35;0,102941176470588;SASH3;DOCK8;LRRK2;WWC2;SLA;ARHGAP18;TREM2;ARHGAP6;AGER;PREX2;ARHGAP44;PREX1;CDH5;FGD5;RASSF2;RRAS;KDR;PIP5K1B;TNFAIP8L2;ROS1;PPP1R16B;STARD13;MYOC;ARHGEF15;VWF;DAPK2;ARHGAP29;ARHGAP31;ARHGAP30;DLC1;RGN;PECAM1;RHOU;TEK;PLPP3
Paracrine Signaling (GO:0038001);4/7;0,000273716748932535;0,00623609739699786;4;0,571428571428571;IL6;IL6ST;CD34;IL6R
Receptor-mediated Virion Attachment to Host Cell (GO:0046813);4/7;0,000273716748932535;0,00623609739699786;4;0,571428571428571;DPP4;TMPRSS2;GAS6;ICAM1
Regulation of Complement Activation, Alternative Pathway (GO:0030451);4/7;0,000273716748932535;0,00623609739699786;4;0,571428571428571;C3;CFI;VSIG4;CFP
Vascular Wound Healing (GO:0061042);4/7;0,000273716748932535;0,00623609739699786;4;0,571428571428571;KDR;NDNF;GATA2;CD34
Positive Regulation of Tumor Necrosis Factor Production (GO:0032760);15/98;0,00027520442914907;0,00623609739699786;15;0,153061224489796;IL33;ORM1;LPL;CLU;AGER;HLA-E;LILRA5;SPN;IL6;FCGR3A;TYROBP;PTPRC;FCGR2A;TLR4;PF4
Leukocyte Tethering or Rolling (GO:0050901);6/18;0,000278983228103182;0,00623609739699786;6;0,333333333333333;CX3CR1;SELP;SPN;SELPLG;SELE;JAM2
Positive Regulation of Homotypic Cell-Cell Adhesion (GO:0034112);6/18;0,000278983228103182;0,00623609739699786;6;0,333333333333333;IL6;MMRN1;CTSG;IL6ST;PLPP3;IL6R
Reg of Blood Vessel Endothelial Cell Proliferation Involved in Sprouting Angiogenesis (GO:1903587);6/18;0,000278983228103182;0,00623609739699786;6;0,333333333333333;PPP1R16B;DLL4;MMRN2;AGTR1;GATA2;JCAD
Regulation of Opsonization (GO:1903027);6/18;0,000278983228103182;0,00623609739699786;6;0,333333333333333;FCN1;C3;FCN3;C4BPA;CFP;C2
Water Transport (GO:0006833);6/18;0,000278983228103182;0,00623609739699786;6;0,333333333333333;AQP9;AQP4;AQP5;AQP3;CFTR;AQP1
Complement Activation, GZMK Pathway (GO:0160257);5/12;0,00027933055117083;0,00623609739699786;5;0,416666666666667;C3;C5;C7;C8B;C2
Defense Response to Tumor Cell (GO:0002357);5/12;0,00027933055117083;0,00623609739699786;5;0,416666666666667;SPI1;DAPK1;LAPTM5;PRF1;RBMS3
Surfactant Homeostasis (GO:0043129);5/12;0,00027933055117083;0,00623609739699786;5;0,416666666666667;NAPSA;ABCA3;ADGRF5;SFTPD;CTSH
Defense Response to Gram-negative Bacterium (GO:0050829);14/88;0,000289089497653777;0,00637573746643693;14;0,159090909090909;SLC11A1;RARRES2;TREM2;LYZ;TREM1;MPEG1;AQP1;SELP;IL6;DMBT1;CTSG;IL6R;TLR4;CAMP
Positive Regulation of Endothelial Cell Migration (GO:0010595);14/88;0,000289089497653777;0,00637573746643693;14;0,159090909090909;SEMA5A;EDN1;ANGPT1;ANXA3;FLT4;GATA2;ETS1;RHOB;RRAS;ATOH8;KDR;TEK;PLPP3;SASH1
Positive Regulation of Interleukin-6 Production (GO:0032755);13/78;0,000294975068289894;0,00642763038028099;13;0,166666666666667;CD74;IL33;LPL;AGER;AIF1;SCIMP;LILRA5;IL6;TYROBP;HYAL2;TLR8;IL6R;TLR4
Positive Regulation of Lymphocyte Proliferation (GO:0050671);13/78;0,000294975068289894;0,00642763038028099;13;0,166666666666667;SASH3;CD74;TNFSF13;AIF1;HLA-E;FCGR3A;IL6;HLA-DMB;PTPRC;HLA-DPB1;NCKAP1L;IL6ST;HLA-DPA1
Multicellular Organismal-Level Water Homeostasis (GO:0050891);8/33;0,000320178326786224;0,00693529125699446;8;0,242424242424242;SCNN1G;WFS1;SCNN1B;ADCY4;AQP4;AQP3;CFTR;AQP1
Supramolecular Fiber Organization (GO:0097435);33/318;0,00032985761646701;0,0071026737652275;33;0,10377358490566;TNXB;PLA2G1B;LTBP4;LMOD1;ARHGAP6;FBLN5;RHOBTB2;RND1;CNN1;MYH11;PGM5;CD36;TPPP;MYOZ1;NCKAP5;CAMP;CGNL1;TMOD1;KRT4;KRT7;SHROOM3;EMP2;SHROOM4;RHOB;MFAP4;TPPP3;DES;MYO5C;RHOJ;RHOU;VIM;MYL9;MYO1F
Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179);13/79;0,0003356629295925;0,00718516118110063;13;0,164556962025316;ACVRL1;GDF10;HPGD;GDF15;FOS;LRRC32;TGFBR2;TGFBR3;CDH5;CLDN5;RGCC;FERMT2;ENG
Defense Response to Gram-positive Bacterium (GO:0050830);15/100;0,000344588080628014;0,00733307617196106;15;0,15;PLA2G1B;RARRES2;PLA2G2A;LYZ;RNASE1;MPEG1;HLA-E;FGR;IL6;DMBT1;CTSG;ANG;IL6R;CAMP;GBP4
External Encapsulating Structure Organization (GO:0045229);16/111;0,000352377770531365;0,00741215437551236;16;0,144144144144144;COLEC12;NDNF;NPNT;MARCO;MMP24;ADAMTS1;ADAMTSL4;SPOCK2;COL4A3;MMP28;MMP19;SLC39A8;COL6A6;ADAMTS8;MATN3;TGM2
Extracellular Structure Organization (GO:0043062);16/111;0,000352377770531365;0,00741215437551236;16;0,144144144144144;COLEC12;NDNF;NPNT;MARCO;MMP24;ADAMTS1;ADAMTSL4;SPOCK2;COL4A3;MMP28;MMP19;SLC39A8;COL6A6;ADAMTS8;MATN3;TGM2
