gene;ensembl_id;pval;pval_adj;logFC;direction
LRRC15;ENSG00000172061;2,2517516063105e-11;1,94767730151157e-10;1,81352658623044;up
MGAT3;ENSG00000128268;2,27270792356312e-11;1,96400103573388e-10;-1,74116443468419;down
TMPRSS11E;ENSG00000087128;2,2826218842247e-11;1,97166434293882e-10;2,57821245675263;up
SERPINB13;ENSG00000197641;2,3212274997233e-11;2,00363340055117e-10;3,0972129190423;up
AL513318.2;ENSG00000269994;2,38390057719049e-11;2,05303020921169e-10;1,6391948966988;up
CH25H;ENSG00000138135;2,49600860148978e-11;2,14321285269151e-10;-1,63825180279796;down
SLC15A2;ENSG00000163406;2,57852167270532e-11;2,20852929908264e-10;-1,37900519324748;down
BNC1;ENSG00000169594;2,58009317928584e-11;2,20937329380236e-10;2,34590241465051;up
COL5A1;ENSG00000130635;2,60530103180534e-11;2,22994601257725e-10;1,88698426791732;up
C1orf194;ENSG00000179902;2,75644260493944e-11;2,35077158355638e-10;-1,90984719142502;down
IGFBP3;ENSG00000146674;2,81320783658837e-11;2,39430727930004e-10;2,07177960746953;up
KREMEN2;ENSG00000131650;2,83844255597373e-11;2,41523910039344e-10;1,94865456300191;up
S1PR5;ENSG00000180739;2,86369769188342e-11;2,43562916280563e-10;1,56092595182166;up
HLA-DQA1;ENSG00000196735;2,87801051242296e-11;2,44725031052974e-10;-1,73583457092498;down
PKP2;ENSG00000057294;2,8989292453633e-11;2,46432725647136e-10;1,35193015445684;up
AC013264.1;ENSG00000231621;2,93926576395e-11;2,49539691378593e-10;-1,66335346367741;down
TWIST1;ENSG00000122691;2,94609343361169e-11;2,50036098298707e-10;1,61374380153069;up
AC025575.2;ENSG00000258053;3,20236787371498e-11;2,70172911816666e-10;1,57269592595092;up
PGLYRP4;ENSG00000163218;3,31567733099284e-11;2,78920903797758e-10;1,40928353684723;up
HRASLS;ENSG00000127252;3,64911901532394e-11;3,05199780968795e-10;1,50865073367213;up
TRGJP2;ENSG00000211688;3,70031383334378e-11;3,09001617075529e-10;-1,79144277452826;down
ID4;ENSG00000172201;3,70649814357841e-11;3,09449496173174e-10;-1,80414279267954;down
WNK2;ENSG00000165238;3,71663110421037e-11;3,10158090487513e-10;1,62880012768288;up
ITGB2;ENSG00000160255;4,04600034118633e-11;3,36017741320818e-10;-1,45596051001356;down
MIR27A;ENSG00000207808;4,04611892254992e-11;3,36017741320818e-10;-1,33297337483479;down
CSF1;ENSG00000184371;4,28429087313409e-11;3,54547408260789e-10;-1,3348275898567;down
SELENOP;ENSG00000250722;4,36327484723566e-11;3,60262775109672e-10;-1,84388735102787;down
C20orf85;ENSG00000124237;4,46726779070007e-11;3,6816338513655e-10;-3,06398587726583;down
SOX9;ENSG00000125398;4,51169269218307e-11;3,71571457356e-10;1,8130262198728;up
AC011511.5;ENSG00000267607;4,56566283289335e-11;3,7568797311922e-10;-1,36616581317134;down
RHOU;ENSG00000116574;4,57793701811316e-11;3,76615748358305e-10;-1,36509455343024;down
LY6D;ENSG00000167656;4,68358139694504e-11;3,84802965906372e-10;3,72553469176781;up
GRTP1;ENSG00000139835;4,74166810135644e-11;3,89151271675661e-10;1,46064389758229;up
ADA2;ENSG00000093072;4,7553650390542e-11;3,9019043349401e-10;-1,53608203343281;down
IGSF3;ENSG00000143061;4,8510661306325e-11;3,97437378383378e-10;1,37794512924257;up
CSF3;ENSG00000108342;4,91314346116338e-11;4,01999007528877e-10;-2,6944550970931;down
TNNT1;ENSG00000105048;5,04331056672743e-11;4,12112707159745e-10;2,0013131806898;up
KRT10;ENSG00000186395;5,07670977137825e-11;4,14662133980722e-10;1,57753892173569;up
APOC1;ENSG00000130208;5,27966036008635e-11;4,30120590606127e-10;-2,08580197480655;down
RAB38;ENSG00000123892;5,36822138413283e-11;4,36674805944944e-10;1,76226948754352;up
LINC02541;ENSG00000230943;5,61757410615928e-11;4,55581875928731e-10;1,78333726501832;up
CAMP;ENSG00000164047;5,73350876865505e-11;4,64185165452002e-10;-1,552756057914;down
HAGLR;ENSG00000224189;5,99696689239056e-11;4,83955613377569e-10;-1,43052175682128;down
SDC1;ENSG00000115884;6,09018923361137e-11;4,91058145798889e-10;1,55780340794307;up
ADGRE1;ENSG00000174837;6,11176185592603e-11;4,92692179553319e-10;-1,35096773857063;down
FBXO27;ENSG00000161243;6,18623329485586e-11;4,98375858195323e-10;1,77249656704766;up
MIR23A;ENSG00000207980;6,45426947500708e-11;5,18749867506166e-10;-1,44453339323352;down
TGFA;ENSG00000163235;6,67905920243408e-11;5,35674758799473e-10;1,47616653246351;up
CCDC170;ENSG00000120262;6,81488495905841e-11;5,45871416344468e-10;-1,34339337798742;down
NRARP;ENSG00000198435;6,87747964163701e-11;5,50768207120262e-10;1,60825084877127;up
ERVMER34-1;ENSG00000226887;7,04361862375367e-11;5,63354984134086e-10;1,43282397303496;up
ADAMTS1;ENSG00000154734;7,14328795687726e-11;5,71205429644651e-10;-1,58241770352506;down
C3AR1;ENSG00000171860;7,24691612489843e-11;5,78755303661115e-10;-1,36972703220932;down
EHD2;ENSG00000024422;7,3448819144496e-11;5,85958357174979e-10;-1,3539713293863;down
FXYD6;ENSG00000137726;7,49612491579017e-11;5,97139536561096e-10;-1,35682964621464;down
RNU6-140P;ENSG00000207296;8,01587248821468e-11;6,34253386740664e-10;2,24850275251767;up
FOXN1;ENSG00000109101;8,05283675024479e-11;6,36910787453792e-10;1,50138005215194;up
BASP1;ENSG00000176788;8,29380298645730e-11;6,54732782354991e-10;1,68199987946667;up
SULF2;ENSG00000196562;8,33834118628149e-11;6,5783543536392e-10;1,61585363494707;up
UCHL1;ENSG00000154277;8,37860482083302e-11;6,60632976814722e-10;2,54784813526515;up
KRT6C;ENSG00000170465;8,69001345881574e-11;6,84290907311593e-10;3,11368233974554;up
CDHR3;ENSG00000128536;8,72280855186899e-11;6,86729883798458e-10;-1,45567263464513;down
C3;ENSG00000125730;9,27282488890819e-11;7,26843697624026e-10;-1,99343905290559;down
CST1;ENSG00000170373;9,32109485137308e-11;7,30323571861377e-10;2,58357293040486;up
S100A16;ENSG00000188643;9,55949052564983e-11;7,47758861515606e-10;1,48133662523737;up
SPRR3;ENSG00000163209;9,86006525840245e-11;7,69513788644887e-10;3,83895237636113;up
CST7;ENSG00000077984;9,8795501843297e-11;7,70713365719626e-10;-1,40417546662908;down
MT1A;ENSG00000205362;9,88156969498065e-11;7,70713365719626e-10;-2,28170598820378;down
PI3;ENSG00000124102;9,9349328686005e-11;7,74394736314921e-10;4,09421371822315;up
EDARADD;ENSG00000186197;1,01403429718634e-10;7,89752537860315e-10;1,42795419050413;up
PLAC8;ENSG00000145287;1,02454938352211e-10;7,97283010154127e-10;-1,61835607031896;down
NCCRP1;ENSG00000188505;1,05144320251124e-10;8,16525577228287e-10;2,06194462746616;up
ZMYND10;ENSG00000004838;1,05790829537449e-10;8,21038772784464e-10;-1,77391190181334;down
AC012498.2;ENSG00000271134;1,06218832593409e-10;8,23851624405048e-10;1,5702588934519;up
HBEGF;ENSG00000113070;1,08770595185931e-10;8,41738366974677e-10;-1,82683397163304;down
DLX6;ENSG00000006377;1,13441447761709e-10;8,74473491488263e-10;1,40862577090036;up
FABP3;ENSG00000121769;1,17190720187329e-10;9,00612476546658e-10;-1,57707026229407;down
SCNN1G;ENSG00000166828;1,2196044546243e-10;9,35932205151933e-10;-1,57604600918995;down
NNMT;ENSG00000166741;1,38670965200821e-10;1,05259807354913e-09;-1,48779806792049;down
HIST3H2A;ENSG00000181218;1,4125973276445e-10;1,07073911654051e-09;1,62967087304;up
DPT;ENSG00000143196;1,43594290191872e-10;1,08668676345766e-09;-1,6594174288931;down
PDLIM4;ENSG00000131435;1,48529891010687e-10;1,12147449266793e-09;1,33234983758143;up
TNFRSF21;ENSG00000146072;1,56353556770731e-10;1,1758180474959e-09;1,33313578378231;up
C1QC;ENSG00000159189;1,58621566919025e-10;1,19203348584782e-09;-1,65947286238935;down
SOCS3;ENSG00000184557;1,62526637792822e-10;1,21992067136607e-09;-1,56200587481815;down
SERPINB7;ENSG00000166396;1,63987553722869e-10;1,23015141046439e-09;1,7342567072021;up
SPATA18;ENSG00000163071;1,70690452503066e-10;1,27865194894735e-09;-1,41780289308245;down
C10orf99;ENSG00000188373;1,72348610701232e-10;1,29004783168843e-09;2,44950669417703;up
SERPIND1;ENSG00000099937;1,72963420889074e-10;1,29439272392568e-09;-1,49245719634934;down
FCGR3B;ENSG00000162747;1,89881206937132e-10;1,41091505923422e-09;-1,4368897940887;down
CNTNAP2;ENSG00000174469;1,92089703463682e-10;1,42620078236429e-09;1,50783444354484;up
CD109;ENSG00000156535;1,97692044337562e-10;1,46347242955703e-09;1,3883838288332;up
BMP3;ENSG00000152785;2,0238508232111e-10;1,49469155135075e-09;-1,44177342569557;down
TMPRSS11D;ENSG00000153802;2,22739830335881e-10;1,63127606460288e-09;2,44940697333406;up
HAP1;ENSG00000173805;2,25872097248936e-10;1,65196909309248e-09;1,40430961292673;up
SOX21;ENSG00000125285;2,44999079509166e-10;1,782520807199e-09;1,80749901110308;up
CTSE;ENSG00000196188;2,4754734689104e-10;1,79932457405664e-09;-2,71441854894803;down
FAM83A;ENSG00000147689;2,61102611128902e-10;1,88838505880736e-09;2,49345322189134;up
RSPH4A;ENSG00000111834;2,64987708378812e-10;1,91464666807348e-09;-1,47972509753323;down
HIST1H2BD;ENSG00000158373;2,70656589494985e-10;1,95223883295321e-09;1,42725990739337;up
FAM83C;ENSG00000125998;2,83999502748396e-10;2,04183888157558e-09;1,97657554601293;up
GAL;ENSG00000069482;2,9224567172546e-10;2,09592857604475e-09;1,35712616958357;up
FSTL3;ENSG00000070404;2,92718397646322e-10;2,09891953571963e-09;-1,54645413666619;down
NKG7;ENSG00000105374;2,96638012435574e-10;2,1237929494319e-09;-1,72409108391654;down
TSPAN8;ENSG00000127324;3,38476607055443e-10;2,4037068016117e-09;-1,63148059295375;down
WNT7B;ENSG00000188064;3,4461696897708e-10;2,4431703301845e-09;1,5659329337233;up
MMP10;ENSG00000166670;3,45700683478903e-10;2,45039249036052e-09;3,3327839046181;up
ITGA11;ENSG00000137809;3,81120818957848e-10;2,6913355696171e-09;1,3614368257578;up
SEMA5A;ENSG00000112902;3,91308690649793e-10;2,75759601683379e-09;-1,44829325816613;down
RGS2;ENSG00000116741;3,97758701644881e-10;2,79938653071392e-09;-1,52836309787792;down
RARRES2;ENSG00000106538;4,31938272245105e-10;3,02348131808005e-09;-1,38379651831125;down
ELN;ENSG00000049540;4,33109204447755e-10;3,03063884567628e-09;-1,91616993792756;down
KRT13;ENSG00000171401;4,33878311380614e-10;3,03523956323033e-09;3,77180617326981;up
IRX2;ENSG00000170561;4,92202006840322e-10;3,4080739617645e-09;-1,37767905916539;down
SUSD4;ENSG00000143502;5,16438501134738e-10;3,56475907347994e-09;1,57004600315894;up
SIX2;ENSG00000170577;5,8316453031181e-10;3,98729335495834e-09;1,82982762661967;up
HOXD10;ENSG00000128710;6,08120396680337e-10;4,14822626725756e-09;1,40325384061334;up
PTGES;ENSG00000148344;6,13688344306349e-10;4,18242309503306e-09;1,87359324061705;up
IL36G;ENSG00000136688;6,24928920317389e-10;4,25092192422875e-09;2,27288672753588;up
HOXB7;ENSG00000260027;6,25162491255385e-10;4,25139817930214e-09;1,50087432025672;up
TPPP;ENSG00000171368;6,27756503820405e-10;4,2682686528698e-09;-1,45547928824319;down
APLN;ENSG00000171388;6,32291446286337e-10;4,29600325662644e-09;-1,83439483664503;down
EGR1;ENSG00000120738;6,64732000167399e-10;4,50180969211465e-09;-1,65117442626618;down
AQP5;ENSG00000161798;6,6641708797678e-10;4,51241101693636e-09;-1,52698233493494;down
ATP1B3;ENSG00000069849;6,68972027884567e-10;4,52808414277406e-09;1,34725911000902;up
TEKT1;ENSG00000167858;7,09804750775314e-10;4,7770201893368e-09;-1,59321513441326;down
WFDC5;ENSG00000175121;7,54555119275986e-10;5,06192475905113e-09;1,78157865087653;up
ULBP2;ENSG00000131015;7,65733469522648e-10;5,12869991713863e-09;1,43306803351507;up
PPP1R1B;ENSG00000131771;8,11189276196745e-10;5,41199641880288e-09;-1,46728816066375;down
HS6ST2;ENSG00000171004;8,20432251396279e-10;5,470757777531e-09;1,41972888945386;up
MS4A8;ENSG00000166959;8,42699975254511e-10;5,60832901963608e-09;-1,9397694628784;down
MARCKSL1;ENSG00000175130;8,75175030855835e-10;5,81214284498074e-09;1,53025652295415;up
SIX1;ENSG00000126778;9,21753979452936e-10;6,09570460622428e-09;1,32613045338696;up
KRT19;ENSG00000171345;9,38962142866289e-10;6,20080202791604e-09;1,67985624286077;up
SERINC2;ENSG00000168528;9,75416281515057e-10;6,42353541783894e-09;1,40850197176013;up
PGF;ENSG00000119630;1,01687219000168e-09;6,67554810207474e-09;1,49616075054894;up
KRT7;ENSG00000135480;1,09583410411069e-09;7,15900633526039e-09;-2,66313061821417;down
SLPI;ENSG00000124107;1,15378667270012e-09;7,50379375904605e-09;-2,40770016776796;down
